6.094099303950695656e+00,4.962090086456564464e+00,3.970529536078954536e+00,3.115432519691374580e+00,2.391936462480336090e+00,1.794059027378548166e+00,1.314348710069246806e+00,9.433970871814736370e-01,6.691931839733396004e-01,4.763542914451974752e-01,3.454109549444996929e-01,2.525955129795569576e-01,1.708818441756090323e-01,7.289822973703685705e-02,-6.479040889154674687e-02,-2.581292074280270299e-01,-5.148643743021317221e-01,-8.366381889319765008e-01,-1.222031075444133918e+00,-1.668943362833022803e+00,-2.175881485207749932e+00,-2.742424059408907766e+00,-3.369254181253431568e+00,-4.058020506317227216e+00,-4.811161055909170869e+00,-5.631746032830061921e+00,-6.523359197941726251e+00,-7.490023544930334509e+00,-8.536174480898527150e+00,-9.666686973440370423e+00,-1.088697048895562958e+01
5.954035993602850851e+00,4.795918838703363107e+00,3.779642175256794800e+00,2.901562470239717584e+00,2.157212332981879754e+00,1.541094157874519865e+00,1.046377052344951153e+00,6.644661381404617373e-01,3.844167183519147102e-01,1.921980819295558973e-01,6.991265755632980472e-02,-4.702884665018558508e-03,-5.784555450932060694e-02,-1.175018665200830981e-01,-2.094946505990993302e-01,-3.532411045368490932e-01,-5.596867390955093668e-01,-8.324374947591213214e-01,-1.170734471731574189e+00,-1.572295758526953691e+00,-2.035086927646242216e+00,-2.558092407544847902e+00,-3.141489388931738347e+00,-3.786556304474814283e+00,-4.495503162890585713e+00,-5.271309305688873792e+00,-6.117602228514446239e+00,-7.038590435276326218e+00,-8.039059131925608170e+00,-9.124442537358770977e+00,-1.030099859899873138e+01
5.822934355613085700e+00,4.639833107844248516e+00,3.599812866549362056e+00,2.699575036933667960e+00,1.935034923366352189e+00,1.301149261701855409e+00,7.916563640768199406e-01,3.986996608951596244e-01,1.123036501812855192e-01,-8.031165976875342949e-02,-1.955245830589067424e-01,-2.539924327205511645e-01,-2.806994493030980919e-01,-3.035751506619561724e-01,-3.501567719783551524e-01,-4.431038091136496604e-01,-5.969147451562264450e-01,-8.177868475893372846e-01,-1.106148971231542433e+00,-1.459823959216473455e+00,-1.876331183654883716e+00,-2.354054826706278192e+00,-2.892626123260253479e+00,-3.492914847166666448e+00,-4.156882854164262397e+00,-4.887425652811018040e+00,-5.688256765038101292e+00,-6.563859717537397387e+00,-7.519526411904276841e+00,-8.561508824621164138e+00,-9.697330910898287470e+00
5.701966896981245370e+00,4.495111686550439245e+00,3.432407571949021019e+00,2.510915626574556470e+00,1.726931559856501153e+00,1.075845688456107396e+00,5.519238024367769668e-01,1.479819487254463439e-01,-1.450764628582845717e-01,-3.388859488555766575e-01,-4.483896051262785676e-01,-4.926170476052025293e-01,-4.950815698868105130e-01,-4.830779307771315700e-01,-4.851178852357289628e-01,-5.266354436699138830e-01,-6.258138592220934271e-01,-7.920231118165386164e-01,-1.027498293492175918e+00,-1.330568324043674977e+00,-1.698478859831606513e+00,-2.129047250791945345e+00,-2.621336433145295075e+00,-3.175779621817035547e+00,-3.794083123254353040e+00,-4.479087127879548547e+00,-5.234670285532093459e+00,-6.065742101309400169e+00,-6.978359234677114387e+00,-7.980015814699704890e+00,-9.080189972336111026e+00
5.592454007037886754e+00,4.363191291383918369e+00,3.278947162299573392e+00,2.337171656316769486e+00,1.534551601403427057e+00,8.669017408457193596e-01,3.289845117389536000e-01,-8.576655401425448133e-02,-3.856504326669316640e-01,-5.812593187275840734e-01,-6.862029419955018028e-01,-7.179205131259767114e-01,-6.983092373552306498e-01,-6.535764478506269626e-01,-6.124829899400374700e-01,-6.025865909962835332e-01,-6.456251880513352859e-01,-7.545943469644988966e-01,-9.342036929115664634e-01,-1.183810159642888493e+00,-1.500658368991064862e+00,-1.882090680473236688e+00,-2.326609764451703199e+00,-2.834204624577402853e+00,-3.406342135509810021e+00,-4.045872884597450536e+00,-4.756981913572477794e+00,-5.545259079783285472e+00,-6.417954653254973607e+00,-7.384508692661377438e+00,-8.457486939153614713e+00
5.495857828432676229e+00,4.245679217884118728e+00,3.141132483033263867e+00,2.180103887295233633e+00,1.359699279537547767e+00,6.761638382260404256e-01,1.247392116906134163e-01,-3.005664418138973559e-01,-6.073248538630728888e-01,-8.051825960523544268e-01,-9.065253160153350365e-01,-9.272790485022017748e-01,-8.876728806989255816e-01,-8.125079349816282104e-01,-7.301490800096850364e-01,-6.695246239272396593e-01,-6.555364731822308499e-01,-7.050520654954084421e-01,-8.259083940019955605e-01,-1.019122956055481310e+00,-1.282333037762063199e+00,-1.612580076200561763e+00,-2.007863258993754840e+00,-2.467755505397402516e+00,-2.993541977431508627e+00,-3.588213402443688693e+00,-4.256508205788346544e+00,-5.005126417867032274e+00,-5.843228585112779427e+00,-6.783361832364892763e+00,-7.842979647372779084e+00
5.413732058507402911e+00,4.144335462287910943e+00,3.020852696149095351e+00,2.041672206312938442e+00,1.204368699919029950e+00,5.056444460596072332e-01,-5.877915533982580598e-02,-4.943466050341474016e-01,-8.079592129922712473e-01,-1.008404532757241512e+00,-1.106952989351912109e+00,-1.118118711874034332e+00,-1.060481508897186842e+00,-9.572431903330187453e-01,-8.358503867436333223e-01,-7.258342991720514448e-01,-6.546539384861667088e-01,-6.430339491427279341e-01,-7.024939944054047203e-01,-8.364231033622449019e-01,-1.043380320458469512e+00,-1.320390695479115806e+00,-1.665081642099647041e+00,-2.076698678433626100e+00,-2.556475126328834335e+00,-3.107781755844907678e+00,-3.736337876803936808e+00,-4.450679505105743061e+00,-5.263062692626981232e+00,-6.190974402444748392e+00,-7.259262293189912896e+00
5.347600761271353420e+00,4.060993791928149577e+00,2.920150311718066050e+00,1.924036468729328320e+00,1.070768944503488029e+00,3.575606452308512928e-01,-2.193616710548198512e-01,-6.649009238102827624e-01,-9.853267629207564937e-01,-1.188640059141881977e+00,-1.285097973820704453e+00,-1.287915212462998227e+00,-1.214090786151862389e+00,-1.085141225009794042e+00,-9.272133906893280653e-01,-7.697363924812670177e-01,-6.419811371173587133e-01,-5.682395837102642844e-01,-5.640879390296902329e-01,-6.360196890055895835e-01,-7.841820281096367751e-01,-1.006010008575485060e+00,-1.299002736610608721e+00,-1.662267190059518285e+00,-2.097238685855419504e+00,-2.608097061352388835e+00,-3.202275017780380040e+00,-3.891349367568714968e+00,-4.692529881787969259e+00,-5.630728972039712232e+00,-6.740329484720540165e+00
5.298757572013792938e+00,3.997391773211344201e+00,2.841105426351878904e+00,1.829498204377587811e+00,9.613134897787780631e-01,2.343567010387985761e-01,-3.545815999532386797e-01,-8.098379797777468525e-01,-1.137063364582829195e+00,-1.343523668632318646e+00,-1.438551131072097533e+00,-1.434173939464221448e+00,-1.345909658138671361e+00,-1.193587638117909577e+00,-1.001811850867730058e+00,-7.993221340884648640e-01,-6.164108683725189053e-01,-4.804048546804633446e-01,-4.110640362832036487e-01,-4.186655512138681701e-01,-5.057324745622615580e-01,-6.707106230599446661e-01,-9.113776366375212490e-01,-1.227054572072871608e+00,-1.619843794130376935e+00,-2.095482708852522080e+00,-2.664340243565106903e+00,-3.342909612326160129e+00,-4.155799320697624921e+00,-5.137209771196062036e+00,-6.328761714258394733e+00
5.268027491831031028e+00,3.954911463159046292e+00,2.785609264453126954e+00,1.760339457694731991e+00,8.785314014909317848e-01,1.386771931644332767e-01,-4.617769149573742737e-01,-9.265367007118285869e-01,-1.260610271122619253e+00,-1.470549569514009391e+00,-1.564827600836338206e+00,-1.554388752230314807e+00,-1.453382787930298292e+00,-1.280010332473494827e+00,-1.057211782135478728e+00,-8.125974960018709226e-01,-5.767346908786077364e-01,-3.792839006627026777e-01,-2.440428071673181876e-01,-1.856169683427797423e-01,-2.097791024377642088e-01,-3.167929420254509409e-01,-5.053576266373607240e-01,-7.756262189733931223e-01,-1.131185634480051050e+00,-1.580588418581076127e+00,-2.139029915825094719e+00,-2.830303377613947902e+00,-3.687953269098624531e+00,-4.752337657738568311e+00,-6.059889703471739608e+00
