7.999998092651363635e-01,1.199999713897705433e+00,1.599999856948852717e+00,2.000000000000000000e+00,2.399999904632568182e+00,2.799999928474426358e+00,3.199999952316284091e+00,3.599999976158142267e+00,4.000000000000000000e+00,4.400000023841857733e+00,4.800000047683715465e+00,5.200000071525574086e+00,5.600000095367431818e+00,6.000000000000000000e+00,6.400000143051147283e+00,6.800000286102294567e+00
2.437497138977047229e-01,5.687498092651370740e-01,8.937499046325685370e-01,1.218750000000000000e+00,1.543749856948852361e+00,1.868749952316284269e+00,2.193749928474426181e+00,2.518749964237213312e+00,2.843750000000000000e+00,3.168750035762786688e+00,3.493750071525573819e+00,3.818750047683715731e+00,4.143750143051147639e+00,4.468750000000000000e+00,4.793750095367431463e+00,5.118750190734862926e+00
-1.250001430511473721e-01,1.249999046325687146e-01,3.749999523162843573e-01,6.250000000000000000e-01,8.749999284744260919e-01,1.124999976158142179e+00,1.374999964237213046e+00,1.624999982118606523e+00,1.875000000000000000e+00,2.125000017881393255e+00,2.375000035762786954e+00,2.625000023841857821e+00,2.875000071525573908e+00,3.125000000000000000e+00,3.375000047683715643e+00,3.625000095367431285e+00
-3.062499999999999112e-01,-1.312502384185787463e-01,4.375000000000017764e-02,2.187500000000000000e-01,3.937500000000000444e-01,5.687500000000000888e-01,7.437499999999999112e-01,9.187499999999999556e-01,1.093750000000000000e+00,1.268750000000000044e+00,1.443750000000000089e+00,1.618749999999999911e+00,1.793750000000000178e+00,1.968750000000000000e+00,2.143749999999999822e+00,2.318750238418578746e+00
-3.000000953674315518e-01,-2.000001430511473277e-01,-1.000000715255735528e-01,0.000000000000000000e+00,9.999995231628422410e-02,1.999999642372132236e-01,2.999999761581420010e-01,3.999999880790710005e-01,5.000000000000000000e-01,6.000000119209289995e-01,7.000000238418579990e-01,8.000000357627867764e-01,9.000000476837157759e-01,1.000000000000000000e+00,1.100000071525573553e+00,1.200000143051147106e+00
-1.062500715255736417e-01,-8.125004768371568709e-02,-5.625002384185773252e-02,-3.125000000000000000e-02,-6.250035762786820825e-03,1.874998807907113374e-02,4.374998211860658959e-02,6.874999105930323928e-02,9.375000000000000000e-02,1.187500089406967607e-01,1.437500178813935214e-01,1.687500119209288663e-01,1.937500357627868208e-01,2.187500000000000000e-01,2.437500238418577325e-01,2.687500476837154650e-01
2.749999523162842685e-01,2.249999284744264028e-01,1.749999642372133124e-01,1.250000000000000000e-01,7.499997615814213425e-02,2.499998211860665620e-02,-2.500001192092893287e-02,-7.500000596046446644e-02,-1.250000000000000000e-01,-1.749999940395354781e-01,-2.249999880790710671e-01,-2.749999821186066562e-01,-3.249999761581421343e-01,-3.750000000000000000e-01,-4.249999642372133124e-01,-4.749999284744264028e-01
8.437499761581421787e-01,7.187499642372132680e-01,5.937499821186067450e-01,4.687500000000000000e-01,3.437499880790710893e-01,2.187499910593033725e-01,9.374999403953554467e-02,-3.125000298023222767e-02,-1.562500000000000000e-01,-2.812499970197677723e-01,-4.062499940395355447e-01,-5.312499910593033725e-01,-6.562499880790710893e-01,-7.812500000000000000e-01,-9.062499821186067450e-01,-1.031249964237213268e+00
1.600000000000000089e+00,1.400000000000000133e+00,1.200000000000000178e+00,1.000000000000000000e+00,8.000000000000000444e-01,6.000000000000000888e-01,4.000000000000000222e-01,2.000000000000000111e-01,0.000000000000000000e+00,-2.000000000000000111e-01,-4.000000000000000222e-01,-6.000000000000000888e-01,-8.000000000000000444e-01,-1.000000000000000000e+00,-1.200000000000000178e+00,-1.400000000000000133e+00
2.543750023841857999e+00,2.268750035762787221e+00,1.993750017881393610e+00,1.718750000000000000e+00,1.443750011920928999e+00,1.168750008940696805e+00,8.937500059604644997e-01,6.187500029802321944e-01,3.437500000000000000e-01,6.874999701976775013e-02,-2.062500059604644997e-01,-4.812500089406968051e-01,-7.562500119209289995e-01,-1.031250000000000000e+00,-1.306250017881393610e+00,-1.581250035762786998e+00
3.675000047683715909e+00,3.325000071525574086e+00,2.975000035762787043e+00,2.625000000000000000e+00,2.275000023841857733e+00,1.925000017881393521e+00,1.575000011920928866e+00,1.225000005960464433e+00,8.750000000000000000e-01,5.249999940395355669e-01,1.749999880790710227e-01,-1.750000178813935214e-01,-5.250000238418579546e-01,-8.750000000000000000e-01,-1.225000035762787043e+00,-1.575000071525573864e+00
4.993750071525573375e+00,4.568750047683716176e+00,4.143750023841858088e+00,3.718750000000000000e+00,3.293750035762786688e+00,2.868750011920929044e+00,2.443750017881393344e+00,2.018750008940696894e+00,1.593750000000000000e+00,1.168749991059303328e+00,7.437499821186065452e-01,3.187499880790709561e-01,-1.062500357627869096e-01,-5.312500000000000000e-01,-9.562500238418580878e-01,-1.381250047683716176e+00
6.500000095367431285e+00,6.000000143051147816e+00,5.500000071525573908e+00,5.000000000000000000e+00,4.500000047683715643e+00,4.000000035762786510e+00,3.500000023841857821e+00,3.000000011920929133e+00,2.500000000000000000e+00,1.999999988079071089e+00,1.499999976158142179e+00,9.999999642372130459e-01,4.999999523162841353e-01,0.000000000000000000e+00,-5.000000715255739081e-01,-1.000000143051147816e+00
8.193749999999999645e+00,7.618750238418579457e+00,7.043750000000000178e+00,6.468750000000000000e+00,5.893749999999999822e+00,5.318749999999999645e+00,4.743750000000000355e+00,4.168750000000000178e+00,3.593750000000000000e+00,3.018749999999999822e+00,2.443750000000000089e+00,1.868749999999999911e+00,1.293749999999999956e+00,7.187500000000000000e-01,1.437499999999998224e-01,-4.312502384185794568e-01
1.007500014305114711e+01,9.425000095367431996e+00,8.775000047683715110e+00,8.125000000000000000e+00,7.475000071525573553e+00,6.825000023841857555e+00,6.175000035762787221e+00,5.525000017881393610e+00,4.875000000000000000e+00,4.224999982118606390e+00,3.574999964237213224e+00,2.924999976158142001e+00,2.274999928474426447e+00,1.625000000000000000e+00,9.749999523162840021e-01,3.249999046325680041e-01
1.214375028610229457e+01,1.141875019073486364e+01,1.069375009536743093e+01,9.968750000000000000e+00,9.243750143051148171e+00,8.518750047683715465e+00,7.793750071525574086e+00,7.068750035762787043e+00,6.343750000000000000e+00,5.618749964237212957e+00,4.893749928474425914e+00,4.168749952316284535e+00,3.443749856948852717e+00,2.718750000000000000e+00,1.993749904632568182e+00,1.268749809265136363e+00
