8.083622455596923828e-01,1.198721408843994141e+00,1.606712818145751953e+00,2.024495601654052734e+00,2.446560859680175781e+00,2.869309663772583008e+00,3.290596246719360352e+00,3.709351778030395508e+00,4.125205993652343750e+00,4.538236618041992188e+00,4.948789596557617188e+00,5.357334136962890625e+00,5.764382362365722656e+00,6.170403957366943359e+00,6.575865268707275391e+00,6.981135368347167969e+00
2.738484144210815430e-01,5.756748318672180176e-01,8.953914642333984375e-01,1.225233078002929688e+00,1.559747219085693359e+00,1.895398139953613281e+00,2.230109214782714844e+00,2.562864780426025391e+00,2.893339157104492188e+00,3.221658945083618164e+00,3.548191308975219727e+00,3.873430728912353516e+00,4.197900295257568359e+00,4.522093296051025391e+00,4.846467018127441406e+00,5.171384811401367188e+00
-7.833027839660644531e-02,1.403536200523376465e-01,3.771152496337890625e-01,6.242659091949462891e-01,8.764228820800781250e-01,1.130115151405334473e+00,1.383327960968017578e+00,1.635103344917297363e+00,1.885156154632568359e+00,2.133669853210449219e+00,2.381035566329956055e+00,2.627770900726318359e+00,2.874409675598144531e+00,3.121470928192138672e+00,3.369412422180175781e+00,3.618589162826538086e+00
-2.475565671920776367e-01,-1.080220937728881836e-01,4.962736368179321289e-02,2.178325653076171875e-01,3.912911415100097656e-01,5.666013360023498535e-01,7.418140172958374023e-01,9.160308241844177246e-01,1.089030265808105469e+00,1.261026501655578613e+00,1.432461261749267578e+00,1.603878259658813477e+00,1.775840759277343750e+00,1.948866844177246094e+00,2.123433589935302734e+00,2.299897670745849609e+00
-2.342109680175781250e-01,-1.710606813430786133e-01,-9.000492095947265625e-02,1.624584197998046875e-03,9.863901138305664062e-02,1.977145671844482422e-01,2.969760894775390625e-01,3.955975174903869629e-01,4.934150576591491699e-01,5.907139778137207031e-01,6.879661083221435547e-01,7.857639193534851074e-01,8.847136497497558594e-01,9.853389263153076172e-01,1.088144302368164062e+00,1.193510293960571289e+00
-3.840827941894531250e-02,-4.970455169677734375e-02,-4.369044303894042969e-02,-2.731311321258544922e-02,-5.583763122558593750e-03,1.828366518020629883e-02,4.249083995819091797e-02,6.628721952438354492e-02,8.959746360778808594e-02,1.127600073814392090e-01,1.363289952278137207e-01,1.609566807746887207e-01,1.872760057449340820e-01,2.158820629119873047e-01,2.472833991050720215e-01,2.819052338600158691e-01
3.402731418609619141e-01,2.561210393905639648e-01,1.880930662155151367e-01,1.299126148223876953e-01,7.685232162475585938e-02,2.582675218582153320e-02,-2.486801147460937500e-02,-7.590711116790771484e-02,-1.272822618484497070e-01,-1.785647869110107422e-01,-2.291139364242553711e-01,-2.781983613967895508e-01,-3.251101970672607422e-01,-3.691855669021606445e-01,-4.098647832870483398e-01,-4.466705322265625000e-01
9.023622274398803711e-01,7.470725774765014648e-01,6.058664321899414062e-01,4.735623598098754883e-01,3.459218740463256836e-01,2.200505733489990234e-01,9.432220458984375000e-02,-3.188788890838623047e-02,-1.584931612014770508e-01,-2.849839925765991211e-01,-4.106110334396362305e-01,-5.345532894134521484e-01,-6.559736728668212891e-01,-7.741312980651855469e-01,-8.883557319641113281e-01,-9.981123208999633789e-01
1.647971868515014648e+00,1.423796296119689941e+00,1.210381269454956055e+00,1.004355192184448242e+00,8.023164272308349609e-01,6.016680002212524414e-01,4.008600115776062012e-01,1.992809176445007324e-01,-2.996921539306640625e-03,-2.053972482681274414e-01,-4.071036577224731445e-01,-6.071678400039672852e-01,-8.046424388885498047e-01,-9.986301660537719727e-01,-1.188333272933959961e+00,-1.373089551925659180e+00
2.576370954513549805e+00,2.286521673202514648e+00,2.002191543579101562e+00,1.722842454910278320e+00,1.446527719497680664e+00,1.171244263648986816e+00,8.955581784248352051e-01,6.187797188758850098e-01,3.408992886543273926e-01,6.240040063858032227e-02,-2.158844470977783203e-01,-4.929448366165161133e-01,-7.677184343338012695e-01,-1.039150476455688477e+00,-1.306269168853759766e+00,-1.568244695663452148e+00
3.685694694519042969e+00,3.334920167922973633e+00,2.981580495834350586e+00,2.629299163818359375e+00,2.278601169586181641e+00,1.928629398345947266e+00,1.578293323516845703e+00,1.226822495460510254e+00,8.739612102508544922e-01,5.199654698371887207e-01,1.654764413833618164e-01,-1.885452270507812500e-01,-5.410172939300537109e-01,-8.907794952392578125e-01,-1.236690759658813477e+00,-1.577700376510620117e+00
4.972609519958496094e+00,4.567939758300781250e+00,4.148677825927734375e+00,3.724072933197021484e+00,3.298482894897460938e+00,2.873193264007568359e+00,2.447981834411621094e+00,2.022172451019287109e+00,1.595210313796997070e+00,1.166927337646484375e+00,7.375649213790893555e-01,3.077604174613952637e-01,-1.215642690658569336e-01,-5.492800474166870117e-01,-9.741792678833007812e-01,-1.395035505294799805e+00
6.431886672973632812e+00,5.983429431915283203e+00,5.503387451171875000e+00,5.007873058319091797e+00,4.506671428680419922e+00,4.004612922668457031e+00,3.503318786621093750e+00,3.002712726593017578e+00,2.502095222473144531e+00,2.000770092010498047e+00,1.498361825942993164e+00,9.949014186859130859e-01,4.908535480499267578e-01,-1.294434070587158203e-02,-5.154333114624023438e-01,-1.015355825424194336e+00
8.056039810180664062e+00,7.577516078948974609e+00,7.044895648956298828e+00,6.481701850891113281e+00,5.904618263244628906e+00,5.323708057403564453e+00,4.743874549865722656e+00,4.166602611541748047e+00,3.591536998748779297e+00,3.017597436904907227e+00,2.443658113479614258e+00,1.868924856185913086e+00,1.293076276779174805e+00,7.163063287734985352e-01,1.392345428466796875e-01,-4.371504783630371094e-01
9.835227966308593750e+00,9.344019889831542969e+00,8.770849227905273438e+00,8.146220207214355469e+00,7.494552135467529297e+00,6.832820415496826172e+00,6.170970916748046875e+00,5.513513088226318359e+00,4.861383438110351562e+00,4.213597297668457031e+00,3.568406105041503906e+00,2.924055099487304688e+00,2.279202222824096680e+00,1.633056163787841797e+00,9.854304790496826172e-01,3.367020487785339355e-01
1.175753021240234375e+01,1.127410793304443359e+01,1.067651939392089844e+01,1.000072669982910156e+01,9.278729438781738281e+00,8.535533905029296875e+00,7.787980556488037109e+00,7.045452117919921875e+00,6.311635971069335938e+00,5.586561679840087891e+00,4.868329524993896484e+00,4.154348373413085938e+00,3.442116022109985352e+00,2.729624032974243164e+00,2.015552997589111328e+00,1.299291133880615234e+00
