1.797619628906250000e+01,1.391567993164062500e+01,1.111959838867187500e+01,9.134399414062500000e+00,7.567184448242187500e+00,6.137481689453125000e+00,4.696166992187500000e+00,3.228210449218750000e+00,1.813934326171875000e+00,5.542297363281250000e-01,-4.833374023437500000e-01,-1.282989501953125000e+00,-1.880981445312500000e+00,-2.360046386718750000e+00,-2.838043212890625000e+00,-3.447357177734375000e+00
1.685246276855468750e+01,1.275160217285156250e+01,9.950378417968750000e+00,8.009506225585937500e+00,6.553817749023437500e+00,5.315185546875000000e+00,4.125564575195312500e+00,2.908843994140625000e+00,1.683410644531250000e+00,5.255126953125000000e-01,-4.960327148437500000e-01,-1.359802246093750000e+00,-2.100250244140625000e+00,-2.800720214843750000e+00,-3.576721191406250000e+00,-4.549499511718750000e+00
1.583778381347656250e+01,1.169273376464843750e+01,8.874176025390625000e+00,6.952102661132812500e+00,5.565109252929687500e+00,4.462951660156250000e+00,3.485931396484375000e+00,2.526519775390625000e+00,1.533233642578125000e+00,5.251770019531250000e-01,-4.468994140625000000e-01,-1.358703613281250000e+00,-2.239318847656250000e+00,-3.167388916015625000e+00,-4.249328613281250000e+00,-5.588073730468750000e+00
1.494882202148437500e+01,1.076049804687500000e+01,7.919189453125000000e+00,6.000762939453125000e+00,4.651840209960937500e+00,3.637359619140625000e+00,2.816558837890625000e+00,2.083251953125000000e+00,1.339752197265625000e+00,5.288391113281250000e-01,-3.493652343750000000e-01,-1.282073974609375000e+00,-2.292083740234375000e+00,-3.446319580078125000e+00,-4.833984375000000000e+00,-6.532257080078125000e+00
1.419660949707031250e+01,9.969116210937500000e+00,7.104995727539062500e+00,5.182647705078125000e+00,3.852783203125000000e+00,2.889312744140625000e+00,2.169647216796875000e+00,1.605895996093750000e+00,1.090515136718750000e+00,5.040893554687500000e-01,-2.320556640625000000e-01,-1.146118164062500000e+00,-2.262268066406250000e+00,-3.630218505859375000e+00,-5.312469482421875000e+00,-7.353485107421875000e+00
1.358523559570312500e+01,9.325256347656250000e+00,6.441558837890625000e+00,4.513595581054687500e+00,3.192169189453125000e+00,2.255279541015625000e+00,1.592498779296875000e+00,1.136566162109375000e+00,7.941894531250000000e-01,4.208374023437500000e-01,-1.382141113281250000e-01,-9.853515625000000000e-01,-2.169281005859375000e+00,-3.723327636718750000e+00,-5.675201416015625000e+00,-8.030273437500000000e+00
1.311190795898437500e+01,8.827377319335937500e+00,5.929672241210937500e+00,3.997741699218750000e+00,2.680297851562500000e+00,1.754943847656250000e+00,1.117401123046875000e+00,7.157897949218750000e-01,4.780578613281250000e-01,2.661132812500000000e-01,-1.162109375000000000e-01,-8.537292480468750000e-01,-2.053161621093750000e+00,-3.747100830078125000e+00,-5.926788330078125000e+00,-8.554016113281250000e+00
1.276785278320312500e+01,8.467025756835937500e+00,5.561813354492187500e+00,3.629577636718750000e+00,2.315063476562500000e+00,1.392456054687500000e+00,7.584533691406250000e-01,3.699645996093750000e-01,1.724548339843750000e-01,4.782104492187500000e-02,-2.023315429687500000e-01,-8.159484863281250000e-01,-1.975280761718750000e+00,-3.744232177734375000e+00,-6.090515136718750000e+00,-8.933532714843750000e+00
1.254006958007812500e+01,8.230926513671875000e+00,5.324645996093750000e+00,3.396270751953125000e+00,2.085388183593750000e+00,1.160186767578125000e+00,5.144958496093750000e-01,1.082763671875000000e-01,-1.021423339843750000e-01,-2.150268554687500000e-01,-4.085693359375000000e-01,-9.279479980468750000e-01,-2.010162353515625000e+00,-3.778717041015625000e+00,-6.210937500000000000e+00,-9.197418212890625000e+00
1.241342163085937500e+01,8.102905273437500000e+00,5.201248168945312500e+00,3.280639648437500000e+00,1.974243164062500000e+00,1.042541503906250000e+00,3.735656738281250000e-01,-7.421875000000000000e-02,-3.395996093750000000e-01,-5.062255859375000000e-01,-7.260742187500000000e-01,-1.217926025390625000e+00,-2.226257324218750000e+00,-3.929046630859375000e+00,-6.353546142578125000e+00,-9.394775390625000000e+00
1.237228393554687500e+01,8.066085815429687500e+00,5.173614501953125000e+00,3.263580322265625000e+00,1.961791992187500000e+00,1.019714355468750000e+00,3.172912597656250000e-01,-1.919250488281250000e-01,-5.462036132812500000e-01,-8.194274902343750000e-01,-1.138946533203125000e+00,-1.683410644531250000e+00,-2.663085937500000000e+00,-4.270782470703125000e+00,-6.598999023437500000e+00,-9.593658447265625000e+00
1.240182495117187500e+01,8.104202270507812500e+00,5.223937988281250000e+00,3.325836181640625000e+00,2.027709960937500000e+00,1.070465087890625000e+00,3.241882324218750000e-01,-2.645263671875000000e-01,-7.360229492187500000e-01,-1.157806396484375000e+00,-1.634979248046875000e+00,-2.304016113281250000e+00,-3.321868896484375000e+00,-4.852905273437500000e+00,-7.028778076171875000e+00,-9.877075195312500000e+00
1.248855590820312500e+01,8.202316284179687500e+00,5.335830688476562500e+00,3.449462890625000000e+00,2.152282714843750000e+00,1.173675537109375000e+00,3.724365234375000000e-01,-3.132629394531250000e-01,-9.271850585937500000e-01,-1.530700683593750000e+00,-2.208129882812500000e+00,-3.056152343750000000e+00,-4.176513671875000000e+00,-5.683044433593750000e+00,-7.702850341796875000e+00,-1.033197021484375000e+01
1.262060546875000000e+01,8.347167968750000000e+00,5.494476318359375000e+00,3.617980957031250000e+00,2.317352294921875000e+00,1.309417724609375000e+00,4.407653808593750000e-01,-3.596191406250000000e-01,-1.138488769531250000e+00,-1.950073242187500000e+00,-2.857452392578125000e+00,-3.920318603515625000e+00,-5.191955566406250000e+00,-6.734008789062500000e+00,-8.639892578125000000e+00,-1.102935791015625000e+01
1.278768920898437500e+01,8.527114868164062500e+00,5.686706542968750000e+00,3.816619873046875000e+00,2.506317138671875000e+00,1.459320068359375000e+00,5.093078613281250000e-01,-4.236450195312500000e-01,-1.387817382812500000e+00,-2.427856445312500000e+00,-3.583953857421875000e+00,-4.882263183593750000e+00,-6.335968017578125000e+00,-7.963684082031250000e+00,-9.817626953125000000e+00,-1.200180053710937500e+01
1.298083496093750000e+01,8.731948852539062500e+00,5.900970458984375000e+00,4.032089233398437500e+00,2.704040527343750000e+00,1.606445312500000000e+00,5.598449707031250000e-01,-5.235900878906250000e-01,-1.690979003906250000e+00,-2.974121093750000000e+00,-4.389099121093750000e+00,-5.931671142578125000e+00,-7.583526611328125000e+00,-9.331298828125000000e+00,-1.119192504882812500e+01,-1.323632812500000000e+01
