5.681709511283770553e+00,-1.134673472964820462e+00,-5.862307673773202055e+00,-8.691201381506900248e+00,-9.861984876653878018e+00,-9.693627309800405101e+00,-8.595700154506758395e+00,-7.034509653731191747e+00,-5.434491217947069686e+00,-4.064778642824947497e+00,-3.004185926515177130e+00,-2.198736086419501135e+00,-1.540534257746344338e+00,-9.168709991841268447e-01,-2.281939786658284675e-01,6.101675263655437220e-01,1.671940535707832964e+00,3.024945647655570724e+00,4.735877426691985193e+00,6.874724271468082293e+00,9.519137298643485678e+00,1.275919999265201454e+01,1.670315562116282138e+01,2.148482016614894263e+01,2.727371883929012597e+01,3.428953601240851157e+01,4.282344546786588069e+01,5.327064788601755652e+01,6.618170960473014475e+01,8.234659818409599552e+01,1.029380154060994812e+02
6.125517821834634447e+00,-5.448764156467973407e-01,-5.141569633970689779e+00,-7.865054990076416175e+00,-8.968355881207358493e+00,-8.784543895597352048e+00,-7.735269221912375315e+00,-6.288891381695307814e+00,-4.856046145668472036e+00,-3.682900403088808616e+00,-2.830842424835992688e+00,-2.241039853933727954e+00,-1.810287361074855994e+00,-1.435010580428240701e+00,-1.026355475293186714e+00,-5.110964733737546339e-01,1.720813128374913958e-01,1.076967144801798781e+00,2.253726489826092916e+00,3.752219102530247596e+00,5.624946168283457837e+00,7.929907945968210470e+00,1.073366738036746426e+01,1.411494284605748817e+01,1.816912367336344403e+01,2.301423965233323088e+01,2.879915719918850670e+01,3.571518667225327448e+01,4.401299094477512597e+01,5.402792030250914479e+01,6.621912643773802642e+01
6.564179482916685515e+00,4.944297928105356732e-02,-4.405795706834297221e+00,-7.012682961834187267e+00,-8.036679186049894952e+00,-7.824604566964111996e+00,-6.808864439433335747e+00,-5.457348401671694660e+00,-4.164417632867397856e+00,-3.152589773847779497e+00,-2.466537688602628009e+00,-2.042931262490753852e+00,-1.782486499028337334e+00,-1.589039716557579140e+00,-1.382014218613122125e+00,-1.096566817724905718e+00,-6.799695637780303059e-01,-8.763299586125583573e-02,7.202764498868816645e-01,1.781557740819849300e+00,3.134214741940297699e+00,4.818428985168210943e+00,6.878465364270823557e+00,9.364696985878538271e+00,1.233594066917366661e+01,1.586232574972905240e+01,2.002898396914267209e+01,2.494096157800055380e+01,3.072994230753828759e+01,3.756367834898018288e+01,4.565954085891492298e+01
6.983256706599348718e+00,6.308783771709300936e-01,-3.675941326346958249e+00,-6.159248904082289755e+00,-7.097054377704168360e+00,-6.849600397925868833e+00,-5.858710274979245014e+00,-4.589382189928471689e+00,-3.417646493786733686e+00,-2.542251250319878864e+00,-1.992263034654214948e+00,-1.700524730712857036e+00,-1.571346927382890613e+00,-1.514911592813405150e+00,-1.457403104306777664e+00,-1.340492991454610205e+00,-1.117785418446999302e+00,-7.511364962617221863e-01,-2.076236470127241773e-01,5.428056930528271096e-01,1.529172743886434205e+00,2.780977060574912230e+00,4.329534568224829627e+00,6.209275065105771318e+00,8.459115721456925030e+00,1.112402661900394207e+01,1.425691913896964280e+01,1.792102071290726428e+01,2.219295594192812615e+01,2.716684525767298197e+01,3.295987729068382777e+01
7.368032993870286873e+00,1.182072680376577978e+00,-2.972479119771691103e+00,-5.328855783964314696e+00,-6.177749818637039425e+00,-5.892467125530473027e+00,-4.922836580636996473e+00,-3.728601579916769992e+00,-2.665762381911406464e+00,-1.909600125874305832e+00,-1.474899067098874639e+00,-1.291463823393726784e+00,-1.267079509234790180e+00,-1.317557429791918366e+00,-1.374816070163532800e+00,-1.385813959263330730e+00,-1.309056863696653750e+00,-1.111157329778308167e+00,-7.640702216131671776e-01,-2.429990904171575039e-01,4.751872605082638756e-01,1.413193316246392328e+00,2.594325234762138166e+00,4.043413827115571735e+00,5.787716184331785030e+00,7.857869327971243933e+00,1.028896781914737346e+01,1.312184474997359018e+01,1.640465285300991383e+01,2.019487212827883837e+01,2.456191725680751148e+01
7.703391879865648662e+00,1.685627566273112166e+00,-2.315462321128663348e+00,-4.544590192731448042e+00,-5.305243276101322181e+00,-4.983350479703759106e+00,-4.035218610941697648e+00,-2.913015954262107243e+00,-1.951336766867100891e+00,-1.302622025502799374e+00,-9.687937651458042865e-01,-8.774162462124195372e-01,-9.397122246947731128e-01,-1.076593009920287614e+00,-1.224960523628467968e+00,-1.336194223558692329e+00,-1.372730755779258516e+00,-1.304833682289697094e+00,-1.108047010849631420e+00,-7.612984287797672778e-01,-2.454958074144286684e-01,4.575354236056625723e-01,1.365894301006633782e+00,2.498315533000720734e+00,3.874817514269224716e+00,5.517340919327168081e+00,7.450424679953741247e+00,9.701964940471768273e+00,1.230410664127172993e+01,1.529432698651854849e+01,1.871678635587440453e+01
7.974900493346524399e+00,2.125540804558880836e+00,-1.722716854840356859e+00,-3.826331991186364689e+00,-4.501645949750979980e+00,-4.146655178497965721e+00,-3.222483198337499744e+00,-2.171455952034591519e+00,-1.305697156956057370e+00,-7.556909212991911318e-01,-5.119432603364515444e-01,-5.005350169273015126e-01,-6.361189324385492228e-01,-8.442893944744156443e-01,-1.066356054619021165e+00,-1.257481049518517580e+00,-1.383345406217316054e+00,-1.417110970720827368e+00,-1.337062053328480715e+00,-1.124869453214159876e+00,-7.643244712610623992e-01,-2.404009332655476783e-01,4.614643402313021170e-01,1.355952456088289182e+00,2.458362719362966686e+00,3.785075677192040189e+00,5.354013610506896725e+00,7.185128802016038208e+00,9.300949098770630030e+00,1.172721262138978204e+01,1.449362902770804595e+01
8.171030501002192636e+00,2.489939632419336135e+00,-1.206626496986473285e+00,-3.187100838956794746e+00,-3.780668231880127905e+00,-3.396706929083237014e+00,-2.499368897287638447e+00,-1.518957719790961391e+00,-7.443787509928938562e-01,-2.852558546792209881e-01,-1.221160187895975469e-01,-1.802588339032951126e-01,-3.777729138744234660e-01,-6.446009473724529926e-01,-9.260118980291878188e-01,-1.180472852078466417e+00,-1.376415745034307747e+00,-1.489378996896320473e+00,-1.499816621760587054e+00,-1.391499446652389338e+00,-1.150360504138916440e+00,-7.636517767503079313e-01,-2.193114814109407007e-01,4.945304758694391012e-01,1.389960288905115249e+00,2.479638461409052752e+00,3.777136491366491100e+00,5.297274673276959334e+00,7.056481002983133521e+00,9.073190678738839665e+00,1.136830711026387064e+01
8.284962409416181117e+00,2.773078856355752464e+00,-7.720588413984614817e-01,-2.631030001155281184e+00,-3.145771914006118664e+00,-2.736222000459093806e+00,-1.867662722171075984e+00,-9.563219269327305483e-01,-2.674572323792432371e-01,1.088989800361588323e-01,2.007984782857334949e-01,8.308386704445069881e-02,-1.657773838080771611e-01,-4.797999899482761066e-01,-8.078545887250641044e-01,-1.111346495019773783e+00,-1.361094022963825978e+00,-1.534639915854299375e+00,-1.614212330920594241e+00,-1.585246514736184054e+00,-1.435324221331939043e+00,-1.153406455885388482e+00,-7.292663258871385779e-01,-1.530557338365241549e-01,5.850405690282798332e-01,1.495096483017249511e+00,2.587705595377983059e+00,3.874230083541590375e+00,5.367052494562997822e+00,7.079843793577822453e+00,9.027860795985034770e+00
8.314044372925735615e+00,2.974430461900084310e+00,-4.177644565681930544e-01,-2.155359051936329706e+00,-2.592848118032719640e+00,-2.159751611990458287e+00,-1.320484656937168211e+00,-4.752987726718060912e-01,1.343245845536529259e-01,4.365553812883717910e-01,4.666925742932477306e-01,2.991588173523780370e-01,8.983582797199574088e-03,-3.416772484930277187e-01,-7.049962624605257133e-01,-1.045021235898119016e+00,-1.334673673553510298e+00,-1.553221409093879402e+00,-1.684378906004525334e+00,-1.714936719300411028e+00,-1.633782635525122373e+00,-1.431197949881990894e+00,-1.098342472510083212e+00,-6.268672535158970049e-01,-8.612559906168826274e-03,7.646386016369461913e-01,1.701372605907366165e+00,2.810538618670960886e+00,4.101735445553799764e+00,5.585401925918787924e+00,7.273019993718051524e+00
8.257205572361868917e+00,3.095542881762852971e+00,-1.401048002436766637e-01,-1.754759390739266678e+00,-2.115134072250683062e+00,-1.659173073092318873e+00,-8.483306422387073553e-01,-6.515004616949227056e-02,4.725208606576671855e-01,7.095981892919667189e-01,6.873932118226804278e-01,4.794340037288407075e-01,1.573438991567286394e-01,-2.203237817296894718e-01,-6.087792059177132842e-01,-9.744615636857218988e-01,-1.292163768802339519e+00,-1.542658183662965143e+00,-1.710925537206890112e+00,-1.784881991757117703e+00,-1.754472706923166925e+00,-1.611022801785807701e+00,-1.346765524803544167e+00,-9.544912854244671507e-01,-4.272785105220862079e-01,2.417207851527223283e-01,1.059459811998735290e+00,2.033153998250327277e+00,3.170426510456053393e+00,4.479450480544727498e+00,5.969094849340791598e+00
