-4.999979166716360217e-03,9.999875000260415314e-01
-1.015037520650099001e+00,9.949372702332822671e-01
1.005037562316666300e+00,1.005037729818800685e+00
-1.025188566703289395e+00,9.948865145800516174e-01
1.015188608369856693e+00,1.005088485472031445e+00
-1.035441632465393447e+00,9.948352488240255198e-01
1.025441674131960745e+00,1.005139751228057543e+00
-1.045797743251531520e+00,9.947834678385856222e-01
1.035797784918098818e+00,1.005191532213497441e+00
-1.056257934681412491e+00,9.947311664455903424e-01
1.046257976347979790e+00,1.005243833606492609e+00
-1.499943750628430876e-02,9.998875021093598381e-01
-1.024935976077214539e+00,9.847373177499688657e-01
9.949371010646459457e-01,1.015037686468750922e+00
-1.035086007034258904e+00,9.845850558658010288e-01
1.005087132021690310e+00,1.015189948352918758e+00
-1.045338047498330925e+00,9.844312637242567110e-01
1.015339172485762331e+00,1.015343740494462965e+00
-1.055693122682020313e+00,9.842759259459936683e-01
1.025694247669451720e+00,1.015499078272726008e+00
-1.066152268101475231e+00,9.841190269971046289e-01
1.036153393088906638e+00,1.015655977221614936e+00
-2.499739591470715935e-02,9.996875162757027367e-01
-1.034731938760937497e+00,9.744388923553837234e-01
9.847371469315231440e-01,1.024936140196021750e+00
-1.044879939627198384e+00,9.741851394663391117e-01
9.948851477977840307e-01,1.025189893085066251e+00
-1.055129929597735217e+00,9.739288363183615793e-01
1.005135137768320863e+00,1.025446196233043894e+00
-1.065482933680087063e+00,9.736699572809227599e-01
1.015488141850672710e+00,1.025705075270482824e+00
-1.075939987183289537e+00,9.734084764659030053e-01
1.025945195353875183e+00,1.025966556085502468e+00
-3.499285460436406953e-02,9.993875625234875937e-01
-1.044424429113052000e+00,9.640430238835976384e-01
9.744387199043238468e-01,1.034732101163377438e+00
-1.054569385096899348e+00,9.636878053647539577e-01
9.845836758881711948e-01,1.035087319682221230e+00
-1.064816299583445813e+00,9.633290168404444742e-01
9.948305903747176604e-01,1.035446108206530713e+00
-1.075166197272678925e+00,9.629666224315177603e-01
1.005180488063950772e+00,1.035808502615457538e+00
-1.085620113162993228e+00,9.626005858982309427e-01
1.015634403954265075e+00,1.036174539148744245e+00
-4.498481403765421799e-02,9.989876708478426792e-01
-1.054012477892541488e+00,9.535507519128597620e-01
9.640428498172329830e-01,1.044424589782825485e+00
-1.064153374506831007e+00,9.530941032857733752e-01
9.741837464315225015e-01,1.044881238409911983e+00
-1.074396188826477472e+00,9.526328652636860683e-01
9.844265607511689664e-01,1.045342476431999179e+00
-1.084741945141448172e+00,9.521669917224111490e-01
9.947723170661396663e-01,1.045808349973274209e+00
-1.095191678035996485e+00,9.516964360742063977e-01
1.005222049960687869e+00,1.046278905621478961e+00
-5.497227502705888391e-02,9.984878812375989066e-01
-1.063495126302612448e+00,9.429631256615212953e-01
9.535505762484945969e-01,1.054012636813676629e+00
-1.073630949466133577e+00,9.424050925906740650e-01
9.636863994120157262e-01,1.054570669884523637e+00
-1.083868639345983542e+00,9.418414511942263534e-01
9.739240892918656911e-01,1.055134311280971460e+00
-1.094209219719681547e+00,9.412721451075688472e-01
9.842646696655636962e-01,1.055703617367628855e+00
-1.104653724653882785e+00,9.406971173996183655e-01
9.947091745997649337e-01,1.056278645075579448e+00
-6.495423883478301796e-02,9.978882436713011339e-01
-1.072871426086307700e+00,9.322812038834036308e-01
9.429629484167416642e-01,1.063495283459198637e+00
-1.083001162225190273e+00,9.316218421716375708e-01
9.530926845556242366e-01,1.064154645170964697e+00
-1.093232703904787106e+00,9.309558537644994081e-01
9.633242262352210705e-01,1.064820633578102971e+00
-1.103567074287792549e+00,9.302831720625933665e-01
9.736585966182265128e-01,1.065493315280009012e+00
-1.114005306819856767e+00,9.296037297971886382e-01
9.840968291502907306e-01,1.066172757545413630e+00
-7.492970727273683129e-02,9.971888181122079420e-01
-1.082140439621436467e+00,9.215060547618123543e-01
9.322810250759627770e-01,1.072871581462603530e+00
-1.092263075770508296e+00,9.207454303447493160e-01
9.424036612250346057e-01,1.073632205879666568e+00
-1.102487446104210456e+00,9.199771615252064771e-01
9.526280315587367653e-01,1.074400474699209518e+00
-1.112814573068096502e+00,9.192011714756617158e-01
9.629551585226228116e-01,1.075176464748754279e+00
-1.123245489383469353e+00,9.184173825964633275e-01
9.733860748379956629e-01,1.075960253627952445e+00
